   0.10300 ,    0.10337 ,    0.10336
   0.10400 ,    0.10438 ,    0.10437
   0.10500 ,    0.10539 ,    0.10538
   0.10600 ,    0.10640 ,    0.10639
   0.10700 ,    0.10741 ,    0.10740
   0.10800 ,    0.10842 ,    0.10842
   0.10900 ,    0.10943 ,    0.10943
   0.11000 ,    0.11045 ,    0.11044
   0.11100 ,    0.11146 ,    0.11145
   0.11200 ,    0.11247 ,    0.11246
   0.11300 ,    0.11348 ,    0.11348
   0.11400 ,    0.11450 ,    0.11449
   0.11500 ,    0.11551 ,    0.11550
   0.11600 ,    0.11652 ,    0.11652
   0.11700 ,    0.11754 ,    0.11753
   0.11800 ,    0.11855 ,    0.11854
   0.11900 ,    0.11956 ,    0.11956
   0.12000 ,    0.12058 ,    0.12057
   0.12100 ,    0.12159 ,    0.12159
   0.12200 ,    0.12261 ,    0.12260
   0.12300 ,    0.12362 ,    0.12362
   0.12400 ,    0.12464 ,    0.12463
   0.12500 ,    0.12566 ,    0.12565
   0.12600 ,    0.12667 ,    0.12666
   0.12700 ,    0.12769 ,    0.12768
   0.12800 ,    0.12870 ,    0.12870
   0.12900 ,    0.12972 ,    0.12971
   0.13000 ,    0.13074 ,    0.13073
   0.13100 ,    0.13175 ,    0.13175
   0.13200 ,    0.13277 ,    0.13276
   0.13300 ,    0.13379 ,    0.13378
   0.13400 ,    0.13481 ,    0.13480
   0.13500 ,    0.13583 ,    0.13582
   0.13600 ,    0.13684 ,    0.13684
   0.13700 ,    0.13786 ,    0.13785
   0.13800 ,    0.13888 ,    0.13887
   0.13900 ,    0.13990 ,    0.13989
   0.14000 ,    0.14092 ,    0.14091
   0.14100 ,    0.14194 ,    0.14193
   0.14200 ,    0.14296 ,    0.14295
   0.14300 ,    0.14398 ,    0.14397
   0.14400 ,    0.14500 ,    0.14499
   0.14500 ,    0.14602 ,    0.14601
   0.14600 ,    0.14705 ,    0.14704
   0.14700 ,    0.14807 ,    0.14806
   0.14800 ,    0.14909 ,    0.14908
   0.14900 ,    0.15011 ,    0.15010
   0.15000 ,    0.15114 ,    0.15112
   0.15100 ,    0.15216 ,    0.15215
   0.15200 ,    0.15318 ,    0.15317
   0.15300 ,    0.15421 ,    0.15419
   0.15400 ,    0.15523 ,    0.15522
   0.15500 ,    0.15625 ,    0.15624
   0.15600 ,    0.15728 ,    0.15727
   0.15700 ,    0.15830 ,    0.15829
   0.15800 ,    0.15933 ,    0.15932
   0.15900 ,    0.16035 ,    0.16034
   0.16000 ,    0.16138 ,    0.16137
   0.16100 ,    0.16241 ,    0.16239
   0.16200 ,    0.16343 ,    0.16342
   0.16300 ,    0.16446 ,    0.16445
   0.16400 ,    0.16549 ,    0.16547
   0.16500 ,    0.16651 ,    0.16650
   0.16600 ,    0.16754 ,    0.16753
   0.16700 ,    0.16857 ,    0.16856
   0.16800 ,    0.16960 ,    0.16958
   0.16900 ,    0.17063 ,    0.17061
   0.17000 ,    0.17166 ,    0.17164
   0.17100 ,    0.17269 ,    0.17267
   0.17200 ,    0.17372 ,    0.17370
   0.17300 ,    0.17475 ,    0.17473
   0.17400 ,    0.17578 ,    0.17576
   0.17500 ,    0.17681 ,    0.17679
   0.17600 ,    0.17784 ,    0.17782
   0.17700 ,    0.17887 ,    0.17886
   0.17800 ,    0.17990 ,    0.17989
   0.17900 ,    0.18094 ,    0.18092
   0.18000 ,    0.18197 ,    0.18195
   0.18100 ,    0.18300 ,    0.18299
   0.18200 ,    0.18404 ,    0.18402
   0.18300 ,    0.18507 ,    0.18505
   0.18400 ,    0.18611 ,    0.18609
   0.18500 ,    0.18714 ,    0.18712
   0.18600 ,    0.18818 ,    0.18816
   0.18700 ,    0.18921 ,    0.18919
   0.18800 ,    0.19025 ,    0.19023
   0.18900 ,    0.19128 ,    0.19126
   0.19000 ,    0.19232 ,    0.19230
   0.19100 ,    0.19336 ,    0.19334
   0.19200 ,    0.19439 ,    0.19438
   0.19300 ,    0.19543 ,    0.19541
   0.19400 ,    0.19647 ,    0.19645
   0.19500 ,    0.19751 ,    0.19749
   0.19600 ,    0.19855 ,    0.19853
   0.19700 ,    0.19959 ,    0.19957
   0.19800 ,    0.20063 ,    0.20061
   0.19900 ,    0.20167 ,    0.20165
   0.20000 ,    0.20271 ,    0.20269
   0.20100 ,    0.20375 ,    0.20373
   0.20200 ,    0.20479 ,    0.20477
   0.20300 ,    0.20584 ,    0.20581
   0.20400 ,    0.20688 ,    0.20686
   0.20500 ,    0.20792 ,    0.20790
   0.20600 ,    0.20896 ,    0.20894
   0.20700 ,    0.21001 ,    0.20999
   0.20800 ,    0.21105 ,    0.21103
   0.20900 ,    0.21210 ,    0.21207
   0.21000 ,    0.21314 ,    0.21312
   0.21100 ,    0.21419 ,    0.21416
   0.21200 ,    0.21523 ,    0.21521
   0.21300 ,    0.21628 ,    0.21626
   0.21400 ,    0.21733 ,    0.21730
   0.21500 ,    0.21838 ,    0.21835
   0.21600 ,    0.21942 ,    0.21940
   0.21700 ,    0.22047 ,    0.22045
   0.21800 ,    0.22152 ,    0.22150
   0.21900 ,    0.22257 ,    0.22254
   0.22000 ,    0.22362 ,    0.22359
   0.22100 ,    0.22467 ,    0.22464
   0.22200 ,    0.22572 ,    0.22569
   0.22300 ,    0.22677 ,    0.22675
   0.22400 ,    0.22782 ,    0.22780
   0.22500 ,    0.22888 ,    0.22885
   0.22600 ,    0.22993 ,    0.22990
   0.22700 ,    0.23098 ,    0.23095
   0.22800 ,    0.23203 ,    0.23201
   0.22900 ,    0.23309 ,    0.23306
   0.23000 ,    0.23414 ,    0.23412
   0.23100 ,    0.23520 ,    0.23517
   0.23200 ,    0.23625 ,    0.23623
   0.23300 ,    0.23731 ,    0.23728
   0.23400 ,    0.23837 ,    0.23834
   0.23500 ,    0.23942 ,    0.23939
   0.23600 ,    0.24048 ,    0.24045
   0.23700 ,    0.24154 ,    0.24151
   0.23800 ,    0.24260 ,    0.24257
   0.23900 ,    0.24366 ,    0.24363
   0.24000 ,    0.24472 ,    0.24469
   0.24100 ,    0.24578 ,    0.24575
   0.24200 ,    0.24684 ,    0.24681
   0.24300 ,    0.24790 ,    0.24787
   0.24400 ,    0.24896 ,    0.24893
   0.24500 ,    0.25002 ,    0.24999
   0.24600 ,    0.25109 ,    0.25105
   0.24700 ,    0.25215 ,    0.25212
   0.24800 ,    0.25321 ,    0.25318
   0.24900 ,    0.25428 ,    0.25424
   0.25000 ,    0.25534 ,    0.25531
   0.25100 ,    0.25641 ,    0.25637
   0.25200 ,    0.25747 ,    0.25744
   0.25300 ,    0.25854 ,    0.25851
   0.25400 ,    0.25961 ,    0.25957
   0.25500 ,    0.26067 ,    0.26064
   0.25600 ,    0.26174 ,    0.26171
   0.25700 ,    0.26281 ,    0.26278
   0.25800 ,    0.26388 ,    0.26385
   0.25900 ,    0.26495 ,    0.26491
   0.26000 ,    0.26602 ,    0.26598
   0.26100 ,    0.26709 ,    0.26706
   0.26200 ,    0.26816 ,    0.26813
   0.26300 ,    0.26924 ,    0.26920
   0.26400 ,    0.27031 ,    0.27027
   0.26500 ,    0.27138 ,    0.27134
   0.26600 ,    0.27246 ,    0.27242
   0.26700 ,    0.27353 ,    0.27349
   0.26800 ,    0.27461 ,    0.27457
   0.26900 ,    0.27568 ,    0.27564
   0.27000 ,    0.27676 ,    0.27672
   0.27100 ,    0.27784 ,    0.27780
   0.27200 ,    0.27891 ,    0.27887
   0.27300 ,    0.27999 ,    0.27995
   0.27400 ,    0.28107 ,    0.28103
   0.27500 ,    0.28215 ,    0.28211
   0.27600 ,    0.28323 ,    0.28319
   0.27700 ,    0.28431 ,    0.28427
   0.27800 ,    0.28539 ,    0.28535
   0.27900 ,    0.28647 ,    0.28643
   0.28000 ,    0.28755 ,    0.28751
   0.28100 ,    0.28864 ,    0.28859
   0.28200 ,    0.28972 ,    0.28968
   0.28300 ,    0.29081 ,    0.29076
   0.28400 ,    0.29189 ,    0.29185
   0.28500 ,    0.29298 ,    0.29293
   0.28600 ,    0.29406 ,    0.29402
   0.28700 ,    0.29515 ,    0.29510
   0.28800 ,    0.29624 ,    0.29619
   0.28900 ,    0.29732 ,    0.29728
   0.29000 ,    0.29841 ,    0.29837
   0.29100 ,    0.29950 ,    0.29946
   0.29200 ,    0.30059 ,    0.30055
   0.29300 ,    0.30168 ,    0.30164
   0.29400 ,    0.30277 ,    0.30273
   0.29500 ,    0.30387 ,    0.30382
   0.29600 ,    0.30496 ,    0.30491
   0.29700 ,    0.30605 ,    0.30600
   0.29800 ,    0.30715 ,    0.30710
   0.29900 ,    0.30824 ,    0.30819
   0.30000 ,    0.30934 ,    0.30929
   0.30100 ,    0.31043 ,    0.31038
   0.30200 ,    0.31153 ,    0.31148
   0.30300 ,    0.31263 ,    0.31258
   0.30400 ,    0.31372 ,    0.31367
   0.30500 ,    0.31482 ,    0.31477
   0.30600 ,    0.31592 ,    0.31587
   0.30700 ,    0.31702 ,    0.31697
   0.30800 ,    0.31812 ,    0.31807
   0.30900 ,    0.31923 ,    0.31917
   0.31000 ,    0.32033 ,    0.32027
   0.31100 ,    0.32143 ,    0.32138
   0.31200 ,    0.32253 ,    0.32248
   0.31300 ,    0.32364 ,    0.32358
   0.31400 ,    0.32474 ,    0.32469
   0.31500 ,    0.32585 ,    0.32579
   0.31600 ,    0.32696 ,    0.32690
   0.31700 ,    0.32806 ,    0.32801
   0.31800 ,    0.32917 ,    0.32911
   0.31900 ,    0.33028 ,    0.33022
   0.32000 ,    0.33139 ,    0.33133
   0.32100 ,    0.33250 ,    0.33244
   0.32200 ,    0.33361 ,    0.33355
   0.32300 ,    0.33472 ,    0.33466
   0.32400 ,    0.33583 ,    0.33578
   0.32500 ,    0.33695 ,    0.33689
   0.32600 ,    0.33806 ,    0.33800
   0.32700 ,    0.33918 ,    0.33912
   0.32800 ,    0.34029 ,    0.34023
   0.32900 ,    0.34141 ,    0.34135
   0.33000 ,    0.34252 ,    0.34246
   0.33100 ,    0.34364 ,    0.34358
   0.33200 ,    0.34476 ,    0.34470
   0.33300 ,    0.34588 ,    0.34582
   0.33400 ,    0.34700 ,    0.34694
   0.33500 ,    0.34812 ,    0.34806
   0.33600 ,    0.34924 ,    0.34918
   0.33700 ,    0.35037 ,    0.35030
   0.33800 ,    0.35149 ,    0.35142
   0.33900 ,    0.35261 ,    0.35255
   0.34000 ,    0.35374 ,    0.35367
   0.34100 ,    0.35486 ,    0.35480
   0.34200 ,    0.35599 ,    0.35592
   0.34300 ,    0.35712 ,    0.35705
   0.34400 ,    0.35824 ,    0.35818
   0.34500 ,    0.35937 ,    0.35930
   0.34600 ,    0.36050 ,    0.36043
   0.34700 ,    0.36163 ,    0.36156
   0.34800 ,    0.36276 ,    0.36269
   0.34900 ,    0.36390 ,    0.36383
   0.35000 ,    0.36503 ,    0.36496
   0.35100 ,    0.36616 ,    0.36609
   0.35200 ,    0.36730 ,    0.36722
   0.35300 ,    0.36843 ,    0.36836
   0.35400 ,    0.36957 ,    0.36950
   0.35500 ,    0.37071 ,    0.37063
   0.35600 ,    0.37184 ,    0.37177
   0.35700 ,    0.37298 ,    0.37291
   0.35800 ,    0.37412 ,    0.37405
   0.35900 ,    0.37526 ,    0.37519
   0.36000 ,    0.37640 ,    0.37633
   0.36100 ,    0.37754 ,    0.37747
   0.36200 ,    0.37869 ,    0.37861
   0.36300 ,    0.37983 ,    0.37975
   0.36400 ,    0.38098 ,    0.38090
   0.36500 ,    0.38212 ,    0.38204
   0.36600 ,    0.38327 ,    0.38319
   0.36700 ,    0.38442 ,    0.38434
   0.36800 ,    0.38556 ,    0.38548
   0.36900 ,    0.38671 ,    0.38663
   0.37000 ,    0.38786 ,    0.38778
   0.37100 ,    0.38901 ,    0.38893
   0.37200 ,    0.39017 ,    0.39008
   0.37300 ,    0.39132 ,    0.39124
   0.37400 ,    0.39247 ,    0.39239
   0.37500 ,    0.39363 ,    0.39354
   0.37600 ,    0.39478 ,    0.39470
   0.37700 ,    0.39594 ,    0.39585
   0.37800 ,    0.39710 ,    0.39701
   0.37900 ,    0.39825 ,    0.39817
   0.38000 ,    0.39941 ,    0.39933
   0.38100 ,    0.40057 ,    0.40049
   0.38200 ,    0.40173 ,    0.40165
   0.38300 ,    0.40290 ,    0.40281
   0.38400 ,    0.40406 ,    0.40397
   0.38500 ,    0.40522 ,    0.40513
   0.38600 ,    0.40639 ,    0.40630
   0.38700 ,    0.40755 ,    0.40746
   0.38800 ,    0.40872 ,    0.40863
   0.38900 ,    0.40989 ,    0.40980
   0.39000 ,    0.41105 ,    0.41096
   0.39100 ,    0.41222 ,    0.41213
   0.39200 ,    0.41339 ,    0.41330
   0.39300 ,    0.41457 ,    0.41447
   0.39400 ,    0.41574 ,    0.41565
   0.39500 ,    0.41691 ,    0.41682
   0.39600 ,    0.41809 ,    0.41799
   0.39700 ,    0.41926 ,    0.41917
   0.39800 ,    0.42044 ,    0.42034
   0.39900 ,    0.42161 ,    0.42152
   0.40000 ,    0.42279 ,    0.42270
   0.40100 ,    0.42397 ,    0.42388
   0.40200 ,    0.42515 ,    0.42505
   0.40300 ,    0.42633 ,    0.42624
   0.40400 ,    0.42752 ,    0.42742
   0.40500 ,    0.42870 ,    0.42860
   0.40600 ,    0.42988 ,    0.42978
   0.40700 ,    0.43107 ,    0.43097
   0.40800 ,    0.43226 ,    0.43215
   0.40900 ,    0.43344 ,    0.43334
   0.41000 ,    0.43463 ,    0.43453
   0.41100 ,    0.43582 ,    0.43572
   0.41200 ,    0.43701 ,    0.43691
   0.41300 ,    0.43820 ,    0.43810
   0.41400 ,    0.43940 ,    0.43929
   0.41500 ,    0.44059 ,    0.44048
   0.41600 ,    0.44178 ,    0.44168
   0.41700 ,    0.44298 ,    0.44287
   0.41800 ,    0.44418 ,    0.44407
   0.41900 ,    0.44537 ,    0.44527
   0.42000 ,    0.44657 ,    0.44646
   0.42100 ,    0.44777 ,    0.44766
   0.42200 ,    0.44897 ,    0.44886
   0.42300 ,    0.45018 ,    0.45006
   0.42400 ,    0.45138 ,    0.45127
   0.42500 ,    0.45258 ,    0.45247
   0.42600 ,    0.45379 ,    0.45368
   0.42700 ,    0.45500 ,    0.45488
   0.42800 ,    0.45620 ,    0.45609
   0.42900 ,    0.45741 ,    0.45730
   0.43000 ,    0.45862 ,    0.45851
   0.43100 ,    0.45983 ,    0.45972
   0.43200 ,    0.46104 ,    0.46093
   0.43300 ,    0.46226 ,    0.46214
   0.43400 ,    0.46347 ,    0.46335
   0.43500 ,    0.46469 ,    0.46457
   0.43600 ,    0.46590 ,    0.46578
   0.43700 ,    0.46712 ,    0.46700
   0.43800 ,    0.46834 ,    0.46822
   0.43900 ,    0.46956 ,    0.46944
   0.44000 ,    0.47078 ,    0.47066
   0.44100 ,    0.47200 ,    0.47188
   0.44200 ,    0.47323 ,    0.47310
   0.44300 ,    0.47445 ,    0.47433
   0.44400 ,    0.47568 ,    0.47555
   0.44500 ,    0.47690 ,    0.47678
   0.44600 ,    0.47813 ,    0.47800
   0.44700 ,    0.47936 ,    0.47923
   0.44800 ,    0.48059 ,    0.48046
   0.44900 ,    0.48182 ,    0.48169
   0.45000 ,    0.48306 ,    0.48293
   0.45100 ,    0.48429 ,    0.48416
   0.45200 ,    0.48552 ,    0.48539
   0.45300 ,    0.48676 ,    0.48663
   0.45400 ,    0.48800 ,    0.48787
   0.45500 ,    0.48924 ,    0.48910
   0.45600 ,    0.49048 ,    0.49034
   0.45700 ,    0.49172 ,    0.49158
   0.45800 ,    0.49296 ,    0.49283
   0.45900 ,    0.49420 ,    0.49407
   0.46000 ,    0.49545 ,    0.49531
   0.46100 ,    0.49669 ,    0.49656
   0.46200 ,    0.49794 ,    0.49780
   0.46300 ,    0.49919 ,    0.49905
   0.46400 ,    0.50044 ,    0.50030
   0.46500 ,    0.50169 ,    0.50155
   0.46600 ,    0.50294 ,    0.50280
   0.46700 ,    0.50420 ,    0.50406
   0.46800 ,    0.50545 ,    0.50531
   0.46900 ,    0.50671 ,    0.50657
   0.47000 ,    0.50797 ,    0.50782
   0.47100 ,    0.50922 ,    0.50908
   0.47200 ,    0.51048 ,    0.51034
   0.47300 ,    0.51175 ,    0.51160
   0.47400 ,    0.51301 ,    0.51286
   0.47500 ,    0.51427 ,    0.51412
   0.47600 ,    0.51554 ,    0.51539
   0.47700 ,    0.51680 ,    0.51665
   0.47800 ,    0.51807 ,    0.51792
   0.47900 ,    0.51934 ,    0.51919
   0.48000 ,    0.52061 ,    0.52046
   0.48100 ,    0.52188 ,    0.52173
   0.48200 ,    0.52316 ,    0.52300
   0.48300 ,    0.52443 ,    0.52428
   0.48400 ,    0.52571 ,    0.52555
   0.48500 ,    0.52698 ,    0.52683
   0.48600 ,    0.52826 ,    0.52810
   0.48700 ,    0.52954 ,    0.52938
   0.48800 ,    0.53082 ,    0.53066
   0.48900 ,    0.53210 ,    0.53194
   0.49000 ,    0.53339 ,    0.53323
   0.49100 ,    0.53467 ,    0.53451
   0.49200 ,    0.53596 ,    0.53580
   0.49300 ,    0.53725 ,    0.53708
   0.49400 ,    0.53854 ,    0.53837
   0.49500 ,    0.53983 ,    0.53966
   0.49600 ,    0.54112 ,    0.54095
   0.49700 ,    0.54241 ,    0.54225
   0.49800 ,    0.54371 ,    0.54354
   0.49900 ,    0.54500 ,    0.54484
   0.50000 ,    0.54630 ,    0.54613
   0.50100 ,    0.54760 ,    0.54743
   0.50200 ,    0.54890 ,    0.54873
   0.50300 ,    0.55020 ,    0.55003
   0.50400 ,    0.55151 ,    0.55133
   0.50500 ,    0.55281 ,    0.55264
   0.50600 ,    0.55412 ,    0.55394
   0.50700 ,    0.55543 ,    0.55525
   0.50800 ,    0.55674 ,    0.55656
   0.50900 ,    0.55805 ,    0.55787
   0.51000 ,    0.55936 ,    0.55918
   0.51100 ,    0.56067 ,    0.56049
   0.51200 ,    0.56199 ,    0.56181
   0.51300 ,    0.56330 ,    0.56312
   0.51400 ,    0.56462 ,    0.56444
   0.51500 ,    0.56594 ,    0.56576
   0.51600 ,    0.56726 ,    0.56708
   0.51700 ,    0.56859 ,    0.56840
   0.51800 ,    0.56991 ,    0.56972
   0.51900 ,    0.57123 ,    0.57105
   0.52000 ,    0.57256 ,    0.57237
   0.52100 ,    0.57389 ,    0.57370
   0.52200 ,    0.57522 ,    0.57503
   0.52300 ,    0.57655 ,    0.57636
   0.52400 ,    0.57789 ,    0.57769
   0.52500 ,    0.57922 ,    0.57903
   0.52600 ,    0.58056 ,    0.58036
   0.52700 ,    0.58189 ,    0.58170
   0.52800 ,    0.58323 ,    0.58304
   0.52900 ,    0.58457 ,    0.58438
   0.53000 ,    0.58592 ,    0.58572
   0.53100 ,    0.58726 ,    0.58706
   0.53200 ,    0.58861 ,    0.58841
   0.53300 ,    0.58995 ,    0.58975
   0.53400 ,    0.59130 ,    0.59110
   0.53500 ,    0.59265 ,    0.59245
   0.53600 ,    0.59401 ,    0.59380
   0.53700 ,    0.59536 ,    0.59515
   0.53800 ,    0.59671 ,    0.59651
   0.53900 ,    0.59807 ,    0.59786
   0.54000 ,    0.59943 ,    0.59922
   0.54100 ,    0.60079 ,    0.60058
   0.54200 ,    0.60215 ,    0.60194
   0.54300 ,    0.60351 ,    0.60330
   0.54400 ,    0.60488 ,    0.60467
   0.54500 ,    0.60625 ,    0.60603
   0.54600 ,    0.60762 ,    0.60740
   0.54700 ,    0.60899 ,    0.60877
   0.54800 ,    0.61036 ,    0.61014
   0.54900 ,    0.61173 ,    0.61151
   0.55000 ,    0.61311 ,    0.61289
   0.55100 ,    0.61448 ,    0.61426
   0.55200 ,    0.61586 ,    0.61564
   0.55300 ,    0.61724 ,    0.61702
   0.55400 ,    0.61862 ,    0.61840
   0.55500 ,    0.62001 ,    0.61978
   0.55600 ,    0.62139 ,    0.62117
   0.55700 ,    0.62278 ,    0.62255
   0.55800 ,    0.62417 ,    0.62394
   0.55900 ,    0.62556 ,    0.62533
   0.56000 ,    0.62695 ,    0.62672
   0.56100 ,    0.62834 ,    0.62811
   0.56200 ,    0.62974 ,    0.62951
   0.56300 ,    0.63114 ,    0.63090
   0.56400 ,    0.63254 ,    0.63230
   0.56500 ,    0.63394 ,    0.63370
   0.56600 ,    0.63534 ,    0.63510
   0.56700 ,    0.63674 ,    0.63651
   0.56800 ,    0.63815 ,    0.63791
   0.56900 ,    0.63956 ,    0.63932
   0.57000 ,    0.64097 ,    0.64073
   0.57100 ,    0.64238 ,    0.64214
   0.57200 ,    0.64379 ,    0.64355
   0.57300 ,    0.64521 ,    0.64496
   0.57400 ,    0.64663 ,    0.64638
   0.57500 ,    0.64805 ,    0.64780
   0.57600 ,    0.64947 ,    0.64922
   0.57700 ,    0.65089 ,    0.65064
   0.57800 ,    0.65231 ,    0.65206
   0.57900 ,    0.65374 ,    0.65349
   0.58000 ,    0.65517 ,    0.65491
   0.58100 ,    0.65660 ,    0.65634
   0.58200 ,    0.65803 ,    0.65777
   0.58300 ,    0.65946 ,    0.65921
   0.58400 ,    0.66090 ,    0.66064
   0.58500 ,    0.66234 ,    0.66208
   0.58600 ,    0.66378 ,    0.66352
   0.58700 ,    0.66522 ,    0.66496
   0.58800 ,    0.66666 ,    0.66640
   0.58900 ,    0.66811 ,    0.66784
   0.59000 ,    0.66956 ,    0.66929
   0.59100 ,    0.67100 ,    0.67074
   0.59200 ,    0.67246 ,    0.67219
   0.59300 ,    0.67391 ,    0.67364
   0.59400 ,    0.67536 ,    0.67509
   0.59500 ,    0.67682 ,    0.67655
   0.59600 ,    0.67828 ,    0.67800
   0.59700 ,    0.67974 ,    0.67946
   0.59800 ,    0.68120 ,    0.68093
   0.59900 ,    0.68267 ,    0.68239
   0.60000 ,    0.68414 ,    0.68386
   0.60100 ,    0.68561 ,    0.68532
   0.60200 ,    0.68708 ,    0.68679
   0.60300 ,    0.68855 ,    0.68826
   0.60400 ,    0.69003 ,    0.68974
   0.60500 ,    0.69150 ,    0.69121
   0.60600 ,    0.69298 ,    0.69269
   0.60700 ,    0.69446 ,    0.69417
   0.60800 ,    0.69595 ,    0.69565
   0.60900 ,    0.69743 ,    0.69714
   0.61000 ,    0.69892 ,    0.69862
   0.61100 ,    0.70041 ,    0.70011
   0.61200 ,    0.70190 ,    0.70160
   0.61300 ,    0.70339 ,    0.70309
   0.61400 ,    0.70489 ,    0.70459
   0.61500 ,    0.70639 ,    0.70608
   0.61600 ,    0.70789 ,    0.70758
   0.61700 ,    0.70939 ,    0.70908
   0.61800 ,    0.71089 ,    0.71059
   0.61900 ,    0.71240 ,    0.71209
   0.62000 ,    0.71391 ,    0.71360
   0.62100 ,    0.71542 ,    0.71511
   0.62200 ,    0.71693 ,    0.71662
   0.62300 ,    0.71845 ,    0.71813
   0.62400 ,    0.71996 ,    0.71965
   0.62500 ,    0.72148 ,    0.72117
   0.62600 ,    0.72301 ,    0.72269
   0.62700 ,    0.72453 ,    0.72421
   0.62800 ,    0.72606 ,    0.72573
   0.62900 ,    0.72758 ,    0.72726
   0.63000 ,    0.72911 ,    0.72879
   0.63100 ,    0.73065 ,    0.73032
   0.63200 ,    0.73218 ,    0.73185
   0.63300 ,    0.73372 ,    0.73339
   0.63400 ,    0.73526 ,    0.73493
   0.63500 ,    0.73680 ,    0.73647
